Product_name,Unit Price,User,Ratings,Comment_head,Comments
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Priya Ghawat,5,Wonderful,Camera is next level.. Battery backup is also good .. Satisfied with product.. Worth I phone.. Just goo for it
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Pranjal  Das,5,Fabulous!,"Reviewing after almost 1month of usage. Excellent camera, superb display, awesome in-hand feel, powerful performance. Super happy with the purchase. Battery backup is the only concern. Apple must work to provide better battery performance."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Deepak Singh,5,Wonderful,I cannot say more like the way Flipkart held this delivery. The contact people were in constant touch with me. Also when i selected open box delivery they delivery guy opened the box in front of me while recording video with his phone. What else a customer can think off. Also i don't think i can talk about endless benefits is the iphone. One work AMAZING!
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",MUKESH ROUT,5,Terrific,"Upgraded from 6s to 13. Good performance, great look. Overall had a good experience. Camera 5/5, especially cinematic mode. Go for it"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Sattadipan Rout,5,Terrific purchase,"Overall a classy and premium phone. As usual Iphones are too much over priced in India, so in my point of view this not at all gives a great value.Pros: Good Battery, Best in market Processor, OLED Display, Stereo Speaker, premium built quality, Camera is pro enough at outdoor lighting Condition. Cons: in 2022 with 70k phone 60Hz refresh rate is waist, Camera need to improve (Specially the best in feature Cinematic Mode) and the Charging supports upto 20 watt only (Seriously)...."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Syed Denish Ahmed,5,Brilliant,"At had to think for sometime before investing such a hefty amount, but let me tell you, it was worth! Such an wow-some device with excellent functionality and speed. You some have saved some bucks go ahead and invest it . Believe me it’ll be worth the purchase! I won’t tell anything about the camera, just the brand name is enough to describe it. Sample raw pics attached."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Saurabh Verma,5,Terrific purchase,Awesome Phone loved the features. After using OnePlus  i am switching from android to IOS. Loved the experience. Got this phone delivered within 3 days on diwali.
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Surbhit  Saxena,5,Must buy!,Awesome powerful phone. Really loved it
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",NURAIN AHMAD,5,Great product,"What a phone superb performance before this i had one plus 7 pro that was also a good phone but it is a gem 💎 it has better camera better battery backup i charged it once in 36hrs, so that is really amazing for me."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Nithin Venugopalan,5,Worth every penny,"Liked the phone. I upgraded from one plus 6 to this. Its smooth, camera is good, no heating problem till now and have enough space.Got the phone at a discount. I like Apple products for its durability. But if you have iPhone 12 then you might not want to upgrade as the features are almost same. If you are choosing between iPhone 12 and 13, i would definitely suggest 13. In my case the price difference was around 2k and hence I tht of taking the latest one.Also if you have an option to g..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Abhishek Agrawal,5,Must buy!,"Amazing Phone. The biggest improvement has got to be the battery. But apple being apple, the UI is super smooth as always and this has been a glide for over an year now. Hard to switch into anything else now!"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Nasreen Sultana,4,Good quality product,The performance really smooth its.my frst time experience on this beast. I loved the color. Its really amazing and fabulaous and ofcoz.the camera is just awesoomeee
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Shital kumar,5,Awesome,"I became first user of I phone. Let's start with the design. One of many things thata lot of people, including me, love about Apple'siPhones is the familiarity that they bring to thetable year-on-year while being ingenious enough tomake subtle changes in the design. Heavy HDR camera performance."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",aneesh m c m c,4,Worth the money,"It’s my first iPhone and I am very much eager to get it on hand. First impression ya it’s great phone by look.Good weight balance,great optimised chip ,and good battery back up.and now the things I am not impress with the price point is it’s display,ya it’s display is good but not up to the mark for the price.and camera samples not even comparable with Samsung A SERIES…I am also using Samsung A 52."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Soorej Babu,5,Just wow!,"It’s a perfect one. Build quality, camera (don’t need to say anything on it), iOS, everything is good. You don’t need an upgrade for next 4 to 5 years. So while upgrading androids every 1 or 2 years the amount we spent after 4 years will end up for one and half iPhone or two. So it’s worth the money."
